name,constant,operant,region,atlas_id
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Caudal_middle_frontal_RT,DKT40  
GE,-0.039058712,GE * G_[modality_manuf_id],Caudal_middle_frontal_RT,DKT40  
GE_X_MFSq,0.059513623,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Caudal_middle_frontal_RT,DKT40  
Intercept,2.486983243,Intercept,Caudal_middle_frontal_RT,DKT40  
MFSq,-0.048000897,MFSq * [magnetic_field_strength],Caudal_middle_frontal_RT,DKT40  
Philips,-0.039644744,Philips * P_[modality_manuf_id],Caudal_middle_frontal_RT,DKT40  
PHILIPS_X_MFSq,0.082550424,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Caudal_middle_frontal_RT,DKT40  
RMSE,0.149386345,RMSE,Caudal_middle_frontal_RT,DKT40  
sexq,-0.061720455,sexq * [gender],Caudal_middle_frontal_RT,DKT40  
Volume,0,[volume],Caudal_middle_frontal_RT,DKT40  
agec1,-17.64367573,agec1 * agec,Caudal_middle_frontal_RV,DKT40  
agec2,0.242078251,"agec2 * pow(agec, 2)",Caudal_middle_frontal_RV,DKT40  
agec3,-0.006506773,"agec3 * pow(agec, 3)",Caudal_middle_frontal_RV,DKT40  
AGEc_X_SEXq,-4.321803577,AGEc_X_SEXq * agec * [gender],Caudal_middle_frontal_RV,DKT40  
eTIVc1,0.004388928,eTIVc1 * eTIVc,Caudal_middle_frontal_RV,DKT40  
eTIVc2,8.12E-10,"eTIVc2 * pow(eTIVc, 2)",Caudal_middle_frontal_RV,DKT40  
eTIVc3,-5.06E-15,"eTIVc3 * pow(eTIVc, 3)",Caudal_middle_frontal_RV,DKT40  
eTIVc_X_GE,0.000566167,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Caudal_middle_frontal_RV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Caudal_middle_frontal_RV,DKT40  
eTIVc_X_PHILIPS,-0.000608706,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Caudal_middle_frontal_RV,DKT40  
GE,28.12362982,GE * G_[modality_manuf_id],Caudal_middle_frontal_RV,DKT40  
GE_X_MFSq,-217.8878651,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Caudal_middle_frontal_RV,DKT40  
Intercept,5945.895724,Intercept,Caudal_middle_frontal_RV,DKT40  
MFSq,-36.30062804,MFSq * [magnetic_field_strength],Caudal_middle_frontal_RV,DKT40  
Philips,-209.0852488,Philips * P_[modality_manuf_id],Caudal_middle_frontal_RV,DKT40  
PHILIPS_X_MFSq,-55.1098987,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Caudal_middle_frontal_RV,DKT40  
RMSE,929.8548274,RMSE,Caudal_middle_frontal_RV,DKT40  
sexq,-186.8242028,sexq * [gender],Caudal_middle_frontal_RV,DKT40  
Volume,0,[volume],Caudal_middle_frontal_RV,DKT40  
agec1,-9.615572657,agec1 * agec,CCsum,SUBCOR 
agec2,-0.345739837,"agec2 * pow(agec, 2)",CCsum,SUBCOR 
agec3,0.002154309,"agec3 * pow(agec, 3)",CCsum,SUBCOR 
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],CCsum,SUBCOR 
eTIVc1,0.001120492,eTIVc1 * eTIVc,CCsum,SUBCOR 
eTIVc2,9.81E-11,"eTIVc2 * pow(eTIVc, 2)",CCsum,SUBCOR 
eTIVc3,-7.03E-16,"eTIVc3 * pow(eTIVc, 3)",CCsum,SUBCOR 
eTIVc_X_GE,0.000408122,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],CCsum,SUBCOR 
eTIVc_X_MFSq,-0.000235122,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],CCsum,SUBCOR 
eTIVc_X_PHILIPS,-0.000158243,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],CCsum,SUBCOR 
GE,-56.46616454,GE * G_[modality_manuf_id],CCsum,SUBCOR 
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],CCsum,SUBCOR 
Intercept,3337.612815,Intercept,CCsum,SUBCOR 
MFSq,-165.1747784,MFSq * [magnetic_field_strength],CCsum,SUBCOR 
Philips,34.40538946,Philips * P_[modality_manuf_id],CCsum,SUBCOR 
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],CCsum,SUBCOR 
RMSE,426.2596626,RMSE,CCsum,SUBCOR 
sexq,-63.4044895,sexq * [gender],CCsum,SUBCOR 
Volume,0,[volume],CCsum,SUBCOR 
agec1,-103.9922105,agec1 * agec,Cortex_LS,DKT40  
agec2,-0.628067613,"agec2 * pow(agec, 2)",Cortex_LS,DKT40  
agec3,-0.027509688,"agec3 * pow(agec, 3)",Cortex_LS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Cortex_LS,DKT40  
eTIVc1,0.04304069,eTIVc1 * eTIVc,Cortex_LS,DKT40  
eTIVc2,9.19E-09,"eTIVc2 * pow(eTIVc, 2)",Cortex_LS,DKT40  
eTIVc3,-2.86E-14,"eTIVc3 * pow(eTIVc, 3)",Cortex_LS,DKT40  
eTIVc_X_GE,0.001502639,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cortex_LS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cortex_LS,DKT40  
eTIVc_X_PHILIPS,-0.003459117,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cortex_LS,DKT40  
GE,876.9737804,GE * G_[modality_manuf_id],Cortex_LS,DKT40  
GE_X_MFSq,-1622.281398,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cortex_LS,DKT40  
Intercept,83677.62189,Intercept,Cortex_LS,DKT40  
MFSq,-291.8979702,MFSq * [magnetic_field_strength],Cortex_LS,DKT40  
Philips,-1238.58038,Philips * P_[modality_manuf_id],Cortex_LS,DKT40  
PHILIPS_X_MFSq,-1298.958803,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cortex_LS,DKT40  
RMSE,4586.603181,RMSE,Cortex_LS,DKT40  
sexq,1338.345128,sexq * [gender],Cortex_LS,DKT40  
Volume,0,[volume],Cortex_LS,DKT40  
agec1,-0.00192382,agec1 * agec,Cortex_LT,DKT40  
agec2,2.69E-05,"agec2 * pow(agec, 2)",Cortex_LT,DKT40  
agec3,-2.07E-06,"agec3 * pow(agec, 3)",Cortex_LT,DKT40  
AGEc_X_SEXq,-0.00046983,AGEc_X_SEXq * agec * [gender],Cortex_LT,DKT40  
eTIVc1,1.82E-08,eTIVc1 * eTIVc,Cortex_LT,DKT40  
eTIVc2,-2.72E-14,"eTIVc2 * pow(eTIVc, 2)",Cortex_LT,DKT40  
eTIVc3,4.77E-19,"eTIVc3 * pow(eTIVc, 3)",Cortex_LT,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cortex_LT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cortex_LT,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cortex_LT,DKT40  
GE,-0.037937509,GE * G_[modality_manuf_id],Cortex_LT,DKT40  
GE_X_MFSq,0.021164674,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cortex_LT,DKT40  
Intercept,2.441378696,Intercept,Cortex_LT,DKT40  
MFSq,-0.075001747,MFSq * [magnetic_field_strength],Cortex_LT,DKT40  
Philips,-0.040705397,Philips * P_[modality_manuf_id],Cortex_LT,DKT40  
PHILIPS_X_MFSq,0.09614316,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cortex_LT,DKT40  
RMSE,0.102134666,RMSE,Cortex_LT,DKT40  
sexq,-0.02993401,sexq * [gender],Cortex_LT,DKT40  
Volume,0,[volume],Cortex_LT,DKT40  
agec1,-498.1908138,agec1 * agec,Cortex_LV,DKT40  
agec2,4.285542312,"agec2 * pow(agec, 2)",Cortex_LV,DKT40  
agec3,-0.243594778,"agec3 * pow(agec, 3)",Cortex_LV,DKT40  
AGEc_X_SEXq,-89.8363951,AGEc_X_SEXq * agec * [gender],Cortex_LV,DKT40  
eTIVc1,0.113986146,eTIVc1 * eTIVc,Cortex_LV,DKT40  
eTIVc2,3.00E-08,"eTIVc2 * pow(eTIVc, 2)",Cortex_LV,DKT40  
eTIVc3,-5.99E-14,"eTIVc3 * pow(eTIVc, 3)",Cortex_LV,DKT40  
eTIVc_X_GE,0.006490623,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cortex_LV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cortex_LV,DKT40  
eTIVc_X_PHILIPS,-0.009445207,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cortex_LV,DKT40  
GE,2164.335945,GE * G_[modality_manuf_id],Cortex_LV,DKT40  
GE_X_MFSq,-7535.242974,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cortex_LV,DKT40  
Intercept,226433.4014,Intercept,Cortex_LV,DKT40  
MFSq,-7483.693252,MFSq * [magnetic_field_strength],Cortex_LV,DKT40  
Philips,-9648.240149,Philips * P_[modality_manuf_id],Cortex_LV,DKT40  
PHILIPS_X_MFSq,5623.637825,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cortex_LV,DKT40  
RMSE,13262.06514,RMSE,Cortex_LV,DKT40  
sexq,1241.962782,sexq * [gender],Cortex_LV,DKT40  
Volume,0,[volume],Cortex_LV,DKT40  
agec1,-102.5892473,agec1 * agec,Cortex_RS,DKT40  
agec2,-0.849134587,"agec2 * pow(agec, 2)",Cortex_RS,DKT40  
agec3,-0.021145961,"agec3 * pow(agec, 3)",Cortex_RS,DKT40  
AGEc_X_SEXq,-9.017418589,AGEc_X_SEXq * agec * [gender],Cortex_RS,DKT40  
eTIVc1,0.042569711,eTIVc1 * eTIVc,Cortex_RS,DKT40  
eTIVc2,1.03E-08,"eTIVc2 * pow(eTIVc, 2)",Cortex_RS,DKT40  
eTIVc3,-1.60E-14,"eTIVc3 * pow(eTIVc, 3)",Cortex_RS,DKT40  
eTIVc_X_GE,1.80E-05,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cortex_RS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cortex_RS,DKT40  
eTIVc_X_PHILIPS,-0.003724615,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cortex_RS,DKT40  
GE,654.0377332,GE * G_[modality_manuf_id],Cortex_RS,DKT40  
GE_X_MFSq,-1921.647797,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cortex_RS,DKT40  
Intercept,84162.58708,Intercept,Cortex_RS,DKT40  
MFSq,-250.4355901,MFSq * [magnetic_field_strength],Cortex_RS,DKT40  
Philips,-1274.416063,Philips * P_[modality_manuf_id],Cortex_RS,DKT40  
PHILIPS_X_MFSq,-1199.820656,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cortex_RS,DKT40  
RMSE,4566.544699,RMSE,Cortex_RS,DKT40  
sexq,1506.517162,sexq * [gender],Cortex_RS,DKT40  
Volume,0,[volume],Cortex_RS,DKT40  
agec1,-0.001787842,agec1 * agec,Cortex_RT,DKT40  
agec2,2.50E-05,"agec2 * pow(agec, 2)",Cortex_RT,DKT40  
agec3,-1.96E-06,"agec3 * pow(agec, 3)",Cortex_RT,DKT40  
AGEc_X_SEXq,-0.000535748,AGEc_X_SEXq * agec * [gender],Cortex_RT,DKT40  
eTIVc1,4.81E-08,eTIVc1 * eTIVc,Cortex_RT,DKT40  
eTIVc2,-9.96E-14,"eTIVc2 * pow(eTIVc, 2)",Cortex_RT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Cortex_RT,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cortex_RT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cortex_RT,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cortex_RT,DKT40  
GE,-0.047734718,GE * G_[modality_manuf_id],Cortex_RT,DKT40  
GE_X_MFSq,0.033173787,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cortex_RT,DKT40  
Intercept,2.438000529,Intercept,Cortex_RT,DKT40  
MFSq,-0.072034515,MFSq * [magnetic_field_strength],Cortex_RT,DKT40  
Philips,-0.035670897,Philips * P_[modality_manuf_id],Cortex_RT,DKT40  
PHILIPS_X_MFSq,0.090339041,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cortex_RT,DKT40  
RMSE,0.100295812,RMSE,Cortex_RT,DKT40  
sexq,-0.030331579,sexq * [gender],Cortex_RT,DKT40  
Volume,0,[volume],Cortex_RT,DKT40  
agec1,-489.355294,agec1 * agec,Cortex_RV,DKT40  
agec2,3.997740394,"agec2 * pow(agec, 2)",Cortex_RV,DKT40  
agec3,-0.233426904,"agec3 * pow(agec, 3)",Cortex_RV,DKT40  
AGEc_X_SEXq,-98.0104261,AGEc_X_SEXq * agec * [gender],Cortex_RV,DKT40  
eTIVc1,0.112389149,eTIVc1 * eTIVc,Cortex_RV,DKT40  
eTIVc2,3.23E-08,"eTIVc2 * pow(eTIVc, 2)",Cortex_RV,DKT40  
eTIVc3,-4.16E-14,"eTIVc3 * pow(eTIVc, 3)",Cortex_RV,DKT40  
eTIVc_X_GE,0.000794808,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cortex_RV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cortex_RV,DKT40  
eTIVc_X_PHILIPS,-0.013380251,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cortex_RV,DKT40  
GE,828.8866138,GE * G_[modality_manuf_id],Cortex_RV,DKT40  
GE_X_MFSq,-7545.685416,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cortex_RV,DKT40  
Intercept,227416.4089,Intercept,Cortex_RV,DKT40  
MFSq,-7390.364335,MFSq * [magnetic_field_strength],Cortex_RV,DKT40  
Philips,-9008.079461,Philips * P_[modality_manuf_id],Cortex_RV,DKT40  
PHILIPS_X_MFSq,4907.939838,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cortex_RV,DKT40  
RMSE,13252.68804,RMSE,Cortex_RV,DKT40  
sexq,1690.605635,sexq * [gender],Cortex_RV,DKT40  
Volume,0,[volume],Cortex_RV,DKT40  
agec1,-1.992819066,agec1 * agec,Cuneus_LS,DKT40  
agec2,-0.043443116,"agec2 * pow(agec, 2)",Cuneus_LS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Cuneus_LS,DKT40  
AGEc_X_SEXq,-1.069142071,AGEc_X_SEXq * agec * [gender],Cuneus_LS,DKT40  
eTIVc1,0.000719347,eTIVc1 * eTIVc,Cuneus_LS,DKT40  
eTIVc2,2.18E-10,"eTIVc2 * pow(eTIVc, 2)",Cuneus_LS,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Cuneus_LS,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cuneus_LS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cuneus_LS,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cuneus_LS,DKT40  
GE,-105.5271341,GE * G_[modality_manuf_id],Cuneus_LS,DKT40  
GE_X_MFSq,110.3655436,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cuneus_LS,DKT40  
Intercept,2005.45503,Intercept,Cuneus_LS,DKT40  
MFSq,-30.44150884,MFSq * [magnetic_field_strength],Cuneus_LS,DKT40  
Philips,-15.70679744,Philips * P_[modality_manuf_id],Cuneus_LS,DKT40  
PHILIPS_X_MFSq,-5.198647761,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cuneus_LS,DKT40  
RMSE,241.6826432,RMSE,Cuneus_LS,DKT40  
sexq,63.31340061,sexq * [gender],Cuneus_LS,DKT40  
Volume,0,[volume],Cuneus_LS,DKT40  
agec1,-0.002443765,agec1 * agec,Cuneus_LT,DKT40  
agec2,3.27E-05,"agec2 * pow(agec, 2)",Cuneus_LT,DKT40  
agec3,-1.48E-06,"agec3 * pow(agec, 3)",Cuneus_LT,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Cuneus_LT,DKT40  
eTIVc1,8.56E-08,eTIVc1 * eTIVc,Cuneus_LT,DKT40  
eTIVc2,9.32E-14,"eTIVc2 * pow(eTIVc, 2)",Cuneus_LT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Cuneus_LT,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cuneus_LT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cuneus_LT,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cuneus_LT,DKT40  
GE,0.0323096,GE * G_[modality_manuf_id],Cuneus_LT,DKT40  
GE_X_MFSq,-0.108535672,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cuneus_LT,DKT40  
Intercept,1.861073072,Intercept,Cuneus_LT,DKT40  
MFSq,0.019263819,MFSq * [magnetic_field_strength],Cuneus_LT,DKT40  
Philips,-0.115705472,Philips * P_[modality_manuf_id],Cuneus_LT,DKT40  
PHILIPS_X_MFSq,0.029219518,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cuneus_LT,DKT40  
RMSE,0.142468207,RMSE,Cuneus_LT,DKT40  
sexq,-0.034984323,sexq * [gender],Cuneus_LT,DKT40  
Volume,0,[volume],Cuneus_LT,DKT40  
agec1,-11.20264762,agec1 * agec,Cuneus_LV,DKT40  
agec2,0,"agec2 * pow(agec, 2)",Cuneus_LV,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Cuneus_LV,DKT40  
AGEc_X_SEXq,-2.07397226,AGEc_X_SEXq * agec * [gender],Cuneus_LV,DKT40  
eTIVc1,0.001555884,eTIVc1 * eTIVc,Cuneus_LV,DKT40  
eTIVc2,1.01E-09,"eTIVc2 * pow(eTIVc, 2)",Cuneus_LV,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Cuneus_LV,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cuneus_LV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cuneus_LV,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cuneus_LV,DKT40  
GE,-156.1357689,GE * G_[modality_manuf_id],Cuneus_LV,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cuneus_LV,DKT40  
Intercept,3961.487375,Intercept,Cuneus_LV,DKT40  
MFSq,0,MFSq * [magnetic_field_strength],Cuneus_LV,DKT40  
Philips,-332.8567545,Philips * P_[modality_manuf_id],Cuneus_LV,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cuneus_LV,DKT40  
RMSE,578.0173008,RMSE,Cuneus_LV,DKT40  
sexq,45.30930629,sexq * [gender],Cuneus_LV,DKT40  
Volume,0,[volume],Cuneus_LV,DKT40  
agec1,-2.217777407,agec1 * agec,Cuneus_RS,DKT40  
agec2,-0.026956532,"agec2 * pow(agec, 2)",Cuneus_RS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Cuneus_RS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Cuneus_RS,DKT40  
eTIVc1,0.000873101,eTIVc1 * eTIVc,Cuneus_RS,DKT40  
eTIVc2,1.35E-10,"eTIVc2 * pow(eTIVc, 2)",Cuneus_RS,DKT40  
eTIVc3,-7.45E-16,"eTIVc3 * pow(eTIVc, 3)",Cuneus_RS,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cuneus_RS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cuneus_RS,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cuneus_RS,DKT40  
GE,-50.66074016,GE * G_[modality_manuf_id],Cuneus_RS,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cuneus_RS,DKT40  
Intercept,1852.203408,Intercept,Cuneus_RS,DKT40  
MFSq,0,MFSq * [magnetic_field_strength],Cuneus_RS,DKT40  
Philips,-7.009891763,Philips * P_[modality_manuf_id],Cuneus_RS,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cuneus_RS,DKT40  
RMSE,200.2475967,RMSE,Cuneus_RS,DKT40  
sexq,41.67595225,sexq * [gender],Cuneus_RS,DKT40  
Volume,0,[volume],Cuneus_RS,DKT40  
agec1,-0.002517383,agec1 * agec,Cuneus_RT,DKT40  
agec2,3.24E-05,"agec2 * pow(agec, 2)",Cuneus_RT,DKT40  
agec3,-1.30E-06,"agec3 * pow(agec, 3)",Cuneus_RT,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Cuneus_RT,DKT40  
eTIVc1,8.86E-08,eTIVc1 * eTIVc,Cuneus_RT,DKT40  
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",Cuneus_RT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Cuneus_RT,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cuneus_RT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cuneus_RT,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cuneus_RT,DKT40  
GE,0.000201686,GE * G_[modality_manuf_id],Cuneus_RT,DKT40  
GE_X_MFSq,-0.131367686,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cuneus_RT,DKT40  
Intercept,1.861785189,Intercept,Cuneus_RT,DKT40  
MFSq,0.038571743,MFSq * [magnetic_field_strength],Cuneus_RT,DKT40  
Philips,-0.137282309,Philips * P_[modality_manuf_id],Cuneus_RT,DKT40  
PHILIPS_X_MFSq,-0.003547624,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cuneus_RT,DKT40  
RMSE,0.142936245,RMSE,Cuneus_RT,DKT40  
sexq,-0.031465642,sexq * [gender],Cuneus_RT,DKT40  
Volume,0,[volume],Cuneus_RT,DKT40  
agec1,-11.32910699,agec1 * agec,Cuneus_RV,DKT40  
agec2,0,"agec2 * pow(agec, 2)",Cuneus_RV,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Cuneus_RV,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Cuneus_RV,DKT40  
eTIVc1,0.001877633,eTIVc1 * eTIVc,Cuneus_RV,DKT40  
eTIVc2,6.72E-10,"eTIVc2 * pow(eTIVc, 2)",Cuneus_RV,DKT40  
eTIVc3,-8.64E-16,"eTIVc3 * pow(eTIVc, 3)",Cuneus_RV,DKT40  
eTIVc_X_GE,0.000218316,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Cuneus_RV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Cuneus_RV,DKT40  
eTIVc_X_PHILIPS,-0.000227015,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Cuneus_RV,DKT40  
GE,-73.88077097,GE * G_[modality_manuf_id],Cuneus_RV,DKT40  
GE_X_MFSq,-409.6455581,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Cuneus_RV,DKT40  
Intercept,3721.070257,Intercept,Cuneus_RV,DKT40  
MFSq,133.1655275,MFSq * [magnetic_field_strength],Cuneus_RV,DKT40  
Philips,-353.0127168,Philips * P_[modality_manuf_id],Cuneus_RV,DKT40  
PHILIPS_X_MFSq,-88.93138714,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Cuneus_RV,DKT40  
RMSE,527.7698362,RMSE,Cuneus_RV,DKT40  
sexq,0,sexq * [gender],Cuneus_RV,DKT40  
Volume,0,[volume],Cuneus_RV,DKT40  
agec1,-0.132798836,agec1 * agec,entorhinal_exvivo_LS,DKT40
agec2,-0.010573644,"agec2 * pow(agec, 2)",entorhinal_exvivo_LS,DKT40
agec3,-0.000132701,"agec3 * pow(agec, 3)",entorhinal_exvivo_LS,DKT40
AGEc_X_SEXq,-0.069731182,AGEc_X_SEXq * agec * [gender],entorhinal_exvivo_LS,DKT40
eTIVc1,7.76E-05,eTIVc1 * eTIVc,entorhinal_exvivo_LS,DKT40
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",entorhinal_exvivo_LS,DKT40
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",entorhinal_exvivo_LS,DKT40
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],entorhinal_exvivo_LS,DKT40
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],entorhinal_exvivo_LS,DKT40
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],entorhinal_exvivo_LS,DKT40
GE,-0.208976745,GE * G_[modality_manuf_id],entorhinal_exvivo_LS,DKT40
GE_X_MFSq,6.240420967,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],entorhinal_exvivo_LS,DKT40
Intercept,219.9448184,Intercept,entorhinal_exvivo_LS,DKT40
MFSq,-8.778751683,MFSq * [magnetic_field_strength],entorhinal_exvivo_LS,DKT40
Philips,-2.75733876,Philips * P_[modality_manuf_id],entorhinal_exvivo_LS,DKT40
PHILIPS_X_MFSq,4.487223022,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],entorhinal_exvivo_LS,DKT40
RMSE,28.61936407,RMSE,entorhinal_exvivo_LS,DKT40
sexq,8.834887654,sexq * [gender],entorhinal_exvivo_LS,DKT40
Volume,0,[volume],entorhinal_exvivo_LS,DKT40
agec1,0.00601138,agec1 * agec,entorhinal_exvivo_LT,DKT40
agec2,-8.65E-05,"agec2 * pow(agec, 2)",entorhinal_exvivo_LT,DKT40
agec3,-2.86E-06,"agec3 * pow(agec, 3)",entorhinal_exvivo_LT,DKT40
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],entorhinal_exvivo_LT,DKT40
eTIVc1,1.22E-07,eTIVc1 * eTIVc,entorhinal_exvivo_LT,DKT40
